onset1	nucleus1	coda1	onset2	nucleus2	coda2	shape	syllable.contact.code	transcription
dl	ɪ	s	g	æ	p	TlVC.CVC	-OVA	dlɪsgæp
dɹ	ɪ	s	g	æ	p	TɹVC.CVC	-OVA	dɹɪsgæp
dl	ɪ	s	g	æ	t	TlVC.CVC	-OVA	dlɪsgæt
dɹ	ɪ	s	g	æ	t	TɹVC.CVC	-OVA	dɹɪsgæt
dl	ɪ	s	g	æ	k	TlVC.CVC	-OVA	dlɪsgæk
dɹ	ɪ	s	g	æ	k	TɹVC.CVC	-OVA	dɹɪsgæk
p	ʊ	m	t	ɪ	s	CVC.CVC	-NPA	pʊmtɪs
p	ʊ	m	b	ɪ	p	CVC.CVC	+NPA	pʊmbɪp
p	ʊ	m	d	ɪ	ŋ	CVC.CVC	-NPA	pʊmdɪŋ
p	ʊ	m	g	ɪ	n	CVC.CVC	-NPA	pʊmgɪn
p	ʊ	m	g	ɪ	ŋ	CVC.CVC	-NPA	pʊmgɪŋ
p	ʊ	m	g	ɪ	p	CVC.CVC	-NPA	pʊmgɪp
p	ʊ	m	g	ɪ	t	CVC.CVC	-NPA	pʊmgɪt
p	ʊ	m	g	ɪ	k	CVC.CVC	-NPA	pʊmgɪk
p	ʊ	m	g	ɪ	s	CVC.CVC	-NPA	pʊmgɪs
p	ʊ	n	t	ɪ	s	CVC.CVC	+NPA	pʊntɪs
p	ʊ	n	b	ɪ	p	CVC.CVC	-NPA	pʊnbɪp
p	ʊ	n	d	ɪ	ŋ	CVC.CVC	+NPA	pʊndɪŋ
p	ʊ	ŋ	t	ɪ	s	CVC.CVC	-NPA	pʊŋtɪs
p	ʊ	ŋ	b	ɪ	p	CVC.CVC	-NPA	pʊŋbɪp
p	ʊ	ŋ	g	ɪ	m	CVC.CVC	+NPA	pʊŋgɪm
p	ʊ	ŋ	g	ɪ	n	CVC.CVC	+NPA	pʊŋgɪn
p	ʊ	ŋ	g	ɪ	p	CVC.CVC	+NPA	pʊŋgɪp
p	ʊ	ŋ	g	ɪ	t	CVC.CVC	+NPA	pʊŋgɪt
p	ʊ	ŋ	g	ɪ	k	CVC.CVC	+NPA	pʊŋgɪk
p	ʊ	ŋ	g	ɪ	s	CVC.CVC	+NPA	pʊŋgɪs
p	ʊ	k	t	ɪ	s	CVC.CVC	+OVA	pʊktɪs
p	ʊ	k	b	ɪ	p	CVC.CVC	-OVA	pʊkbɪp
p	ʊ	k	d	ɪ	ŋ	CVC.CVC	-OVA	pʊkdɪŋ
p	ʊ	k	g	ɪ	m	CVC.CVC	-OVA	pʊkgɪm
p	ʊ	k	g	ɪ	n	CVC.CVC	-OVA	pʊkgɪn
p	ʊ	k	g	ɪ	ŋ	CVC.CVC	-OVA	pʊkgɪŋ
p	ʊ	k	g	ɪ	p	CVC.CVC	-OVA	pʊkgɪp
p	ʊ	k	g	ɪ	t	CVC.CVC	-OVA	pʊkgɪt
p	ʊ	k	g	ɪ	s	CVC.CVC	-OVA	pʊkgɪs
t	ʊ	m	b	ɪ	p	CVC.CVC	+NPA	tʊmbɪp
t	ʊ	m	d	ɪ	ŋ	CVC.CVC	-NPA	tʊmdɪŋ
t	ʊ	m	g	ɪ	n	CVC.CVC	-NPA	tʊmgɪn
t	ʊ	m	g	ɪ	ŋ	CVC.CVC	-NPA	tʊmgɪŋ
t	ʊ	m	g	ɪ	p	CVC.CVC	-NPA	tʊmgɪp
t	ʊ	m	g	ɪ	t	CVC.CVC	-NPA	tʊmgɪt
t	ʊ	m	g	ɪ	k	CVC.CVC	-NPA	tʊmgɪk
t	ʊ	m	g	ɪ	s	CVC.CVC	-NPA	tʊmgɪs
t	ʊ	n	p	ɪ	m	CVC.CVC	-NPA	tʊnpɪm
t	ʊ	n	b	ɪ	p	CVC.CVC	-NPA	tʊnbɪp
t	ʊ	n	d	ɪ	ŋ	CVC.CVC	+NPA	tʊndɪŋ
t	ʊ	ŋ	p	ɪ	m	CVC.CVC	-NPA	tʊŋpɪm
t	ʊ	ŋ	b	ɪ	p	CVC.CVC	-NPA	tʊŋbɪp
t	ʊ	ŋ	g	ɪ	m	CVC.CVC	+NPA	tʊŋgɪm
t	ʊ	ŋ	g	ɪ	n	CVC.CVC	+NPA	tʊŋgɪn
t	ʊ	ŋ	g	ɪ	p	CVC.CVC	+NPA	tʊŋgɪp
t	ʊ	ŋ	g	ɪ	t	CVC.CVC	+NPA	tʊŋgɪt
t	ʊ	ŋ	g	ɪ	k	CVC.CVC	+NPA	tʊŋgɪk
t	ʊ	ŋ	g	ɪ	s	CVC.CVC	+NPA	tʊŋgɪs
t	ʊ	s	p	ɪ	m	CVC.CVC	+OVA	tʊspɪm
t	ʊ	s	b	ɪ	p	CVC.CVC	-OVA	tʊsbɪp
t	ʊ	s	d	ɪ	ŋ	CVC.CVC	-OVA	tʊsdɪŋ
t	ʊ	s	g	ɪ	m	CVC.CVC	-OVA	tʊsgɪm
t	ʊ	s	g	ɪ	n	CVC.CVC	-OVA	tʊsgɪn
t	ʊ	s	g	ɪ	ŋ	CVC.CVC	-OVA	tʊsgɪŋ
t	ʊ	s	g	ɪ	p	CVC.CVC	-OVA	tʊsgɪp
t	ʊ	s	g	ɪ	t	CVC.CVC	-OVA	tʊsgɪt
t	ʊ	s	g	ɪ	k	CVC.CVC	-OVA	tʊsgɪk
k	ʊ	n	p	ɪ	m	CVC.CVC	-NPA	kʊnpɪm
k	ʊ	n	t	ɪ	s	CVC.CVC	+NPA	kʊntɪs
k	ʊ	n	b	ɪ	p	CVC.CVC	-NPA	kʊnbɪp
k	ʊ	n	d	ɪ	ŋ	CVC.CVC	+NPA	kʊndɪŋ
k	ʊ	p	t	ɪ	s	CVC.CVC	+OVA	kʊptɪs
k	ʊ	p	d	ɪ	ŋ	CVC.CVC	-OVA	kʊpdɪŋ
k	ʊ	p	g	ɪ	m	CVC.CVC	-OVA	kʊpgɪm
k	ʊ	p	g	ɪ	n	CVC.CVC	-OVA	kʊpgɪn
k	ʊ	p	g	ɪ	ŋ	CVC.CVC	-OVA	kʊpgɪŋ
k	ʊ	p	g	ɪ	t	CVC.CVC	-OVA	kʊpgɪt
k	ʊ	p	g	ɪ	k	CVC.CVC	-OVA	kʊpgɪk
k	ʊ	p	g	ɪ	s	CVC.CVC	-OVA	kʊpgɪs
k	ʊ	t	b	ɪ	p	CVC.CVC	-OVA	kʊtbɪp
k	ʊ	t	d	ɪ	ŋ	CVC.CVC	-OVA	kʊtdɪŋ
k	ʊ	t	g	ɪ	m	CVC.CVC	-OVA	kʊtgɪm
k	ʊ	t	g	ɪ	n	CVC.CVC	-OVA	kʊtgɪn
k	ʊ	t	g	ɪ	ŋ	CVC.CVC	-OVA	kʊtgɪŋ
k	ʊ	t	g	ɪ	p	CVC.CVC	-OVA	kʊtgɪp
k	ʊ	t	g	ɪ	k	CVC.CVC	-OVA	kʊtgɪk
k	ʊ	t	g	ɪ	s	CVC.CVC	-OVA	kʊtgɪs
k	ʊ	s	p	ɪ	m	CVC.CVC	+OVA	kʊspɪm
k	ʊ	s	b	ɪ	p	CVC.CVC	-OVA	kʊsbɪp
k	ʊ	s	d	ɪ	ŋ	CVC.CVC	-OVA	kʊsdɪŋ
k	ʊ	s	g	ɪ	m	CVC.CVC	-OVA	kʊsgɪm
k	ʊ	s	g	ɪ	n	CVC.CVC	-OVA	kʊsgɪn
k	ʊ	s	g	ɪ	ŋ	CVC.CVC	-OVA	kʊsgɪŋ
k	ʊ	s	g	ɪ	p	CVC.CVC	-OVA	kʊsgɪp
k	ʊ	s	g	ɪ	t	CVC.CVC	-OVA	kʊsgɪt
k	ʊ	s	g	ɪ	k	CVC.CVC	-OVA	kʊsgɪk
b	ʊ	m	t	ɪ	s	CVC.CVC	-NPA	bʊmtɪs
b	ʊ	m	d	ɪ	ŋ	CVC.CVC	-NPA	bʊmdɪŋ
b	ʊ	m	g	ɪ	n	CVC.CVC	-NPA	bʊmgɪn
b	ʊ	m	g	ɪ	ŋ	CVC.CVC	-NPA	bʊmgɪŋ
b	ʊ	m	g	ɪ	p	CVC.CVC	-NPA	bʊmgɪp
b	ʊ	m	g	ɪ	t	CVC.CVC	-NPA	bʊmgɪt
b	ʊ	m	g	ɪ	k	CVC.CVC	-NPA	bʊmgɪk
b	ʊ	m	g	ɪ	s	CVC.CVC	-NPA	bʊmgɪs
b	ʊ	n	p	ɪ	m	CVC.CVC	-NPA	bʊnpɪm
b	ʊ	n	t	ɪ	s	CVC.CVC	+NPA	bʊntɪs
b	ʊ	n	d	ɪ	ŋ	CVC.CVC	+NPA	bʊndɪŋ
b	ʊ	p	t	ɪ	s	CVC.CVC	+OVA	bʊptɪs
b	ʊ	p	d	ɪ	ŋ	CVC.CVC	-OVA	bʊpdɪŋ
b	ʊ	p	g	ɪ	m	CVC.CVC	-OVA	bʊpgɪm
b	ʊ	p	g	ɪ	n	CVC.CVC	-OVA	bʊpgɪn
b	ʊ	p	g	ɪ	ŋ	CVC.CVC	-OVA	bʊpgɪŋ
b	ʊ	p	g	ɪ	t	CVC.CVC	-OVA	bʊpgɪt
b	ʊ	p	g	ɪ	k	CVC.CVC	-OVA	bʊpgɪk
b	ʊ	p	g	ɪ	s	CVC.CVC	-OVA	bʊpgɪs
d	ʊ	m	t	ɪ	s	CVC.CVC	-NPA	dʊmtɪs
d	ʊ	m	b	ɪ	p	CVC.CVC	+NPA	dʊmbɪp
d	ʊ	m	g	ɪ	n	CVC.CVC	-NPA	dʊmgɪn
d	ʊ	m	g	ɪ	ŋ	CVC.CVC	-NPA	dʊmgɪŋ
d	ʊ	m	g	ɪ	p	CVC.CVC	-NPA	dʊmgɪp
d	ʊ	m	g	ɪ	t	CVC.CVC	-NPA	dʊmgɪt
d	ʊ	m	g	ɪ	k	CVC.CVC	-NPA	dʊmgɪk
d	ʊ	m	g	ɪ	s	CVC.CVC	-NPA	dʊmgɪs
d	ʊ	n	p	ɪ	m	CVC.CVC	-NPA	dʊnpɪm
d	ʊ	n	t	ɪ	s	CVC.CVC	+NPA	dʊntɪs
d	ʊ	n	b	ɪ	p	CVC.CVC	-NPA	dʊnbɪp
d	ʊ	ŋ	p	ɪ	m	CVC.CVC	-NPA	dʊŋpɪm
d	ʊ	ŋ	t	ɪ	s	CVC.CVC	-NPA	dʊŋtɪs
d	ʊ	ŋ	b	ɪ	p	CVC.CVC	-NPA	dʊŋbɪp
d	ʊ	ŋ	g	ɪ	m	CVC.CVC	+NPA	dʊŋgɪm
d	ʊ	ŋ	g	ɪ	n	CVC.CVC	+NPA	dʊŋgɪn
d	ʊ	ŋ	g	ɪ	p	CVC.CVC	+NPA	dʊŋgɪp
d	ʊ	ŋ	g	ɪ	t	CVC.CVC	+NPA	dʊŋgɪt
d	ʊ	ŋ	g	ɪ	k	CVC.CVC	+NPA	dʊŋgɪk
d	ʊ	ŋ	g	ɪ	s	CVC.CVC	+NPA	dʊŋgɪs
d	ʊ	p	t	ɪ	s	CVC.CVC	+OVA	dʊptɪs
d	ʊ	p	g	ɪ	m	CVC.CVC	-OVA	dʊpgɪm
d	ʊ	p	g	ɪ	n	CVC.CVC	-OVA	dʊpgɪn
d	ʊ	p	g	ɪ	ŋ	CVC.CVC	-OVA	dʊpgɪŋ
d	ʊ	p	g	ɪ	t	CVC.CVC	-OVA	dʊpgɪt
d	ʊ	p	g	ɪ	k	CVC.CVC	-OVA	dʊpgɪk
d	ʊ	p	g	ɪ	s	CVC.CVC	-OVA	dʊpgɪs
d	ʊ	t	p	ɪ	m	CVC.CVC	+OVA	dʊtpɪm
d	ʊ	t	b	ɪ	p	CVC.CVC	-OVA	dʊtbɪp
d	ʊ	t	g	ɪ	m	CVC.CVC	-OVA	dʊtgɪm
d	ʊ	t	g	ɪ	n	CVC.CVC	-OVA	dʊtgɪn
d	ʊ	t	g	ɪ	ŋ	CVC.CVC	-OVA	dʊtgɪŋ
d	ʊ	t	g	ɪ	p	CVC.CVC	-OVA	dʊtgɪp
d	ʊ	t	g	ɪ	k	CVC.CVC	-OVA	dʊtgɪk
d	ʊ	t	g	ɪ	s	CVC.CVC	-OVA	dʊtgɪs
d	ʊ	k	p	ɪ	m	CVC.CVC	+OVA	dʊkpɪm
d	ʊ	k	t	ɪ	s	CVC.CVC	+OVA	dʊktɪs
d	ʊ	k	b	ɪ	p	CVC.CVC	-OVA	dʊkbɪp
d	ʊ	k	g	ɪ	m	CVC.CVC	-OVA	dʊkgɪm
d	ʊ	k	g	ɪ	n	CVC.CVC	-OVA	dʊkgɪn
d	ʊ	k	g	ɪ	ŋ	CVC.CVC	-OVA	dʊkgɪŋ
d	ʊ	k	g	ɪ	p	CVC.CVC	-OVA	dʊkgɪp
d	ʊ	k	g	ɪ	t	CVC.CVC	-OVA	dʊkgɪt
d	ʊ	k	g	ɪ	s	CVC.CVC	-OVA	dʊkgɪs
d	ʊ	s	p	ɪ	m	CVC.CVC	+OVA	dʊspɪm
d	ʊ	s	b	ɪ	p	CVC.CVC	-OVA	dʊsbɪp
d	ʊ	s	g	ɪ	m	CVC.CVC	-OVA	dʊsgɪm
d	ʊ	s	g	ɪ	n	CVC.CVC	-OVA	dʊsgɪn
d	ʊ	s	g	ɪ	ŋ	CVC.CVC	-OVA	dʊsgɪŋ
d	ʊ	s	g	ɪ	p	CVC.CVC	-OVA	dʊsgɪp
d	ʊ	s	g	ɪ	t	CVC.CVC	-OVA	dʊsgɪt
d	ʊ	s	g	ɪ	k	CVC.CVC	-OVA	dʊsgɪk
g	ʊ	m	t	ɪ	s	CVC.CVC	-NPA	gʊmtɪs
g	ʊ	m	b	ɪ	p	CVC.CVC	+NPA	gʊmbɪp
g	ʊ	m	d	ɪ	ŋ	CVC.CVC	-NPA	gʊmdɪŋ
g	ʊ	n	p	ɪ	m	CVC.CVC	-NPA	gʊnpɪm
g	ʊ	n	t	ɪ	s	CVC.CVC	+NPA	gʊntɪs
g	ʊ	n	b	ɪ	p	CVC.CVC	-NPA	gʊnbɪp
g	ʊ	n	d	ɪ	ŋ	CVC.CVC	+NPA	gʊndɪŋ
g	ʊ	ŋ	p	ɪ	m	CVC.CVC	-NPA	gʊŋpɪm
g	ʊ	ŋ	t	ɪ	s	CVC.CVC	-NPA	gʊŋtɪs
g	ʊ	ŋ	b	ɪ	p	CVC.CVC	-NPA	gʊŋbɪp
g	ʊ	t	p	ɪ	m	CVC.CVC	+OVA	gʊtpɪm
g	ʊ	t	b	ɪ	p	CVC.CVC	-OVA	gʊtbɪp
g	ʊ	t	d	ɪ	ŋ	CVC.CVC	-OVA	gʊtdɪŋ
g	ʊ	k	t	ɪ	s	CVC.CVC	+OVA	gʊktɪs
g	ʊ	k	b	ɪ	p	CVC.CVC	-OVA	gʊkbɪp
g	ʊ	k	d	ɪ	ŋ	CVC.CVC	-OVA	gʊkdɪŋ
g	ʊ	s	p	ɪ	m	CVC.CVC	+OVA	gʊspɪm
g	ʊ	s	b	ɪ	p	CVC.CVC	-OVA	gʊsbɪp
g	ʊ	s	d	ɪ	ŋ	CVC.CVC	-OVA	gʊsdɪŋ
m	ʊ	n	p	ɪ	m	CVC.CVC	-NPA	mʊnpɪm
m	ʊ	n	t	ɪ	s	CVC.CVC	+NPA	mʊntɪs
m	ʊ	n	b	ɪ	p	CVC.CVC	-NPA	mʊnbɪp
m	ʊ	n	d	ɪ	ŋ	CVC.CVC	+NPA	mʊndɪŋ
m	ʊ	p	t	ɪ	s	CVC.CVC	+OVA	mʊptɪs
m	ʊ	p	d	ɪ	ŋ	CVC.CVC	-OVA	mʊpdɪŋ
m	ʊ	p	g	ɪ	m	CVC.CVC	-OVA	mʊpgɪm
m	ʊ	p	g	ɪ	n	CVC.CVC	-OVA	mʊpgɪn
m	ʊ	p	g	ɪ	ŋ	CVC.CVC	-OVA	mʊpgɪŋ
m	ʊ	p	g	ɪ	t	CVC.CVC	-OVA	mʊpgɪt
m	ʊ	p	g	ɪ	k	CVC.CVC	-OVA	mʊpgɪk
m	ʊ	p	g	ɪ	s	CVC.CVC	-OVA	mʊpgɪs
m	ʊ	s	p	ɪ	m	CVC.CVC	+OVA	mʊspɪm
m	ʊ	s	b	ɪ	p	CVC.CVC	-OVA	mʊsbɪp
m	ʊ	s	d	ɪ	ŋ	CVC.CVC	-OVA	mʊsdɪŋ
m	ʊ	s	g	ɪ	m	CVC.CVC	-OVA	mʊsgɪm
m	ʊ	s	g	ɪ	n	CVC.CVC	-OVA	mʊsgɪn
m	ʊ	s	g	ɪ	ŋ	CVC.CVC	-OVA	mʊsgɪŋ
m	ʊ	s	g	ɪ	p	CVC.CVC	-OVA	mʊsgɪp
m	ʊ	s	g	ɪ	t	CVC.CVC	-OVA	mʊsgɪt
m	ʊ	s	g	ɪ	k	CVC.CVC	-OVA	mʊsgɪk
n	ʊ	m	t	ɪ	s	CVC.CVC	-NPA	nʊmtɪs
n	ʊ	m	b	ɪ	p	CVC.CVC	+NPA	nʊmbɪp
n	ʊ	m	d	ɪ	ŋ	CVC.CVC	-NPA	nʊmdɪŋ
n	ʊ	m	g	ɪ	n	CVC.CVC	-NPA	nʊmgɪn
n	ʊ	m	g	ɪ	ŋ	CVC.CVC	-NPA	nʊmgɪŋ
n	ʊ	m	g	ɪ	p	CVC.CVC	-NPA	nʊmgɪp
n	ʊ	m	g	ɪ	t	CVC.CVC	-NPA	nʊmgɪt
n	ʊ	m	g	ɪ	k	CVC.CVC	-NPA	nʊmgɪk
n	ʊ	m	g	ɪ	s	CVC.CVC	-NPA	nʊmgɪs
n	ʊ	ŋ	p	ɪ	m	CVC.CVC	-NPA	nʊŋpɪm
n	ʊ	ŋ	t	ɪ	s	CVC.CVC	-NPA	nʊŋtɪs
n	ʊ	ŋ	b	ɪ	p	CVC.CVC	-NPA	nʊŋbɪp
n	ʊ	ŋ	g	ɪ	m	CVC.CVC	+NPA	nʊŋgɪm
n	ʊ	ŋ	g	ɪ	n	CVC.CVC	+NPA	nʊŋgɪn
n	ʊ	ŋ	g	ɪ	p	CVC.CVC	+NPA	nʊŋgɪp
n	ʊ	ŋ	g	ɪ	t	CVC.CVC	+NPA	nʊŋgɪt
n	ʊ	ŋ	g	ɪ	k	CVC.CVC	+NPA	nʊŋgɪk
n	ʊ	ŋ	g	ɪ	s	CVC.CVC	+NPA	nʊŋgɪs
n	ʊ	p	t	ɪ	s	CVC.CVC	+OVA	nʊptɪs
n	ʊ	p	d	ɪ	ŋ	CVC.CVC	-OVA	nʊpdɪŋ
n	ʊ	p	g	ɪ	m	CVC.CVC	-OVA	nʊpgɪm
n	ʊ	p	g	ɪ	n	CVC.CVC	-OVA	nʊpgɪn
n	ʊ	p	g	ɪ	ŋ	CVC.CVC	-OVA	nʊpgɪŋ
n	ʊ	p	g	ɪ	t	CVC.CVC	-OVA	nʊpgɪt
n	ʊ	p	g	ɪ	k	CVC.CVC	-OVA	nʊpgɪk
n	ʊ	p	g	ɪ	s	CVC.CVC	-OVA	nʊpgɪs
n	ʊ	t	p	ɪ	m	CVC.CVC	+OVA	nʊtpɪm
n	ʊ	t	b	ɪ	p	CVC.CVC	-OVA	nʊtbɪp
n	ʊ	t	d	ɪ	ŋ	CVC.CVC	-OVA	nʊtdɪŋ
n	ʊ	t	g	ɪ	m	CVC.CVC	-OVA	nʊtgɪm
n	ʊ	t	g	ɪ	n	CVC.CVC	-OVA	nʊtgɪn
n	ʊ	t	g	ɪ	ŋ	CVC.CVC	-OVA	nʊtgɪŋ
n	ʊ	t	g	ɪ	p	CVC.CVC	-OVA	nʊtgɪp
n	ʊ	t	g	ɪ	k	CVC.CVC	-OVA	nʊtgɪk
n	ʊ	t	g	ɪ	s	CVC.CVC	-OVA	nʊtgɪs
n	ʊ	s	p	ɪ	m	CVC.CVC	+OVA	nʊspɪm
n	ʊ	s	b	ɪ	p	CVC.CVC	-OVA	nʊsbɪp
n	ʊ	s	d	ɪ	ŋ	CVC.CVC	-OVA	nʊsdɪŋ
n	ʊ	s	g	ɪ	m	CVC.CVC	-OVA	nʊsgɪm
n	ʊ	s	g	ɪ	n	CVC.CVC	-OVA	nʊsgɪn
n	ʊ	s	g	ɪ	ŋ	CVC.CVC	-OVA	nʊsgɪŋ
n	ʊ	s	g	ɪ	p	CVC.CVC	-OVA	nʊsgɪp
n	ʊ	s	g	ɪ	t	CVC.CVC	-OVA	nʊsgɪt
n	ʊ	s	g	ɪ	k	CVC.CVC	-OVA	nʊsgɪk
s	ʊ	m	t	ɪ	s	CVC.CVC	-NPA	sʊmtɪs
s	ʊ	m	b	ɪ	p	CVC.CVC	+NPA	sʊmbɪp
s	ʊ	m	d	ɪ	ŋ	CVC.CVC	-NPA	sʊmdɪŋ
s	ʊ	m	g	ɪ	n	CVC.CVC	-NPA	sʊmgɪn
s	ʊ	m	g	ɪ	ŋ	CVC.CVC	-NPA	sʊmgɪŋ
s	ʊ	m	g	ɪ	p	CVC.CVC	-NPA	sʊmgɪp
s	ʊ	m	g	ɪ	t	CVC.CVC	-NPA	sʊmgɪt
s	ʊ	m	g	ɪ	k	CVC.CVC	-NPA	sʊmgɪk
s	ʊ	m	g	ɪ	s	CVC.CVC	-NPA	sʊmgɪs
s	ʊ	n	p	ɪ	m	CVC.CVC	-NPA	sʊnpɪm
s	ʊ	n	t	ɪ	s	CVC.CVC	+NPA	sʊntɪs
s	ʊ	n	b	ɪ	p	CVC.CVC	-NPA	sʊnbɪp
s	ʊ	n	d	ɪ	ŋ	CVC.CVC	+NPA	sʊndɪŋ
s	ʊ	ŋ	p	ɪ	m	CVC.CVC	-NPA	sʊŋpɪm
s	ʊ	ŋ	t	ɪ	s	CVC.CVC	-NPA	sʊŋtɪs
s	ʊ	ŋ	b	ɪ	p	CVC.CVC	-NPA	sʊŋbɪp
s	ʊ	ŋ	g	ɪ	m	CVC.CVC	+NPA	sʊŋgɪm
s	ʊ	ŋ	g	ɪ	n	CVC.CVC	+NPA	sʊŋgɪn
s	ʊ	ŋ	g	ɪ	p	CVC.CVC	+NPA	sʊŋgɪp
s	ʊ	ŋ	g	ɪ	t	CVC.CVC	+NPA	sʊŋgɪt
s	ʊ	ŋ	g	ɪ	k	CVC.CVC	+NPA	sʊŋgɪk
s	ʊ	ŋ	g	ɪ	s	CVC.CVC	+NPA	sʊŋgɪs
s	ʊ	p	t	ɪ	s	CVC.CVC	+OVA	sʊptɪs
s	ʊ	p	d	ɪ	ŋ	CVC.CVC	-OVA	sʊpdɪŋ
s	ʊ	p	g	ɪ	m	CVC.CVC	-OVA	sʊpgɪm
s	ʊ	p	g	ɪ	n	CVC.CVC	-OVA	sʊpgɪn
s	ʊ	p	g	ɪ	ŋ	CVC.CVC	-OVA	sʊpgɪŋ
s	ʊ	p	g	ɪ	t	CVC.CVC	-OVA	sʊpgɪt
s	ʊ	p	g	ɪ	k	CVC.CVC	-OVA	sʊpgɪk
s	ʊ	p	g	ɪ	s	CVC.CVC	-OVA	sʊpgɪs
tl	ʊ	m	b	ɪ	p	TlVC.CVC	+NPA	tlʊmbɪp
tɹ	ʊ	m	b	ɪ	p	TɹVC.CVC	+NPA	tɹʊmbɪp
tl	ʊ	m	d	ɪ	ŋ	TlVC.CVC	-NPA	tlʊmdɪŋ
tɹ	ʊ	m	d	ɪ	ŋ	TɹVC.CVC	-NPA	tɹʊmdɪŋ
tl	ʊ	m	g	ɪ	n	TlVC.CVC	-NPA	tlʊmgɪn
tɹ	ʊ	m	g	ɪ	n	TɹVC.CVC	-NPA	tɹʊmgɪn
tl	ʊ	m	g	ɪ	ŋ	TlVC.CVC	-NPA	tlʊmgɪŋ
tɹ	ʊ	m	g	ɪ	ŋ	TɹVC.CVC	-NPA	tɹʊmgɪŋ
tl	ʊ	m	g	ɪ	p	TlVC.CVC	-NPA	tlʊmgɪp
tɹ	ʊ	m	g	ɪ	p	TɹVC.CVC	-NPA	tɹʊmgɪp
tl	ʊ	m	g	ɪ	t	TlVC.CVC	-NPA	tlʊmgɪt
tɹ	ʊ	m	g	ɪ	t	TɹVC.CVC	-NPA	tɹʊmgɪt
tl	ʊ	m	g	ɪ	k	TlVC.CVC	-NPA	tlʊmgɪk
tɹ	ʊ	m	g	ɪ	k	TɹVC.CVC	-NPA	tɹʊmgɪk
tl	ʊ	m	g	ɪ	s	TlVC.CVC	-NPA	tlʊmgɪs
tɹ	ʊ	m	g	ɪ	s	TɹVC.CVC	-NPA	tɹʊmgɪs
tl	ʊ	n	p	ɪ	m	TlVC.CVC	-NPA	tlʊnpɪm
tɹ	ʊ	n	p	ɪ	m	TɹVC.CVC	-NPA	tɹʊnpɪm
tl	ʊ	n	b	ɪ	p	TlVC.CVC	-NPA	tlʊnbɪp
tɹ	ʊ	n	b	ɪ	p	TɹVC.CVC	-NPA	tɹʊnbɪp
tl	ʊ	n	d	ɪ	ŋ	TlVC.CVC	+NPA	tlʊndɪŋ
tɹ	ʊ	n	d	ɪ	ŋ	TɹVC.CVC	+NPA	tɹʊndɪŋ
tl	ʊ	ŋ	p	ɪ	m	TlVC.CVC	-NPA	tlʊŋpɪm
tɹ	ʊ	ŋ	p	ɪ	m	TɹVC.CVC	-NPA	tɹʊŋpɪm
tl	ʊ	ŋ	b	ɪ	p	TlVC.CVC	-NPA	tlʊŋbɪp
tɹ	ʊ	ŋ	b	ɪ	p	TɹVC.CVC	-NPA	tɹʊŋbɪp
tl	ʊ	ŋ	g	ɪ	m	TlVC.CVC	+NPA	tlʊŋgɪm
tɹ	ʊ	ŋ	g	ɪ	m	TɹVC.CVC	+NPA	tɹʊŋgɪm
tl	ʊ	ŋ	g	ɪ	n	TlVC.CVC	+NPA	tlʊŋgɪn
tɹ	ʊ	ŋ	g	ɪ	n	TɹVC.CVC	+NPA	tɹʊŋgɪn
tl	ʊ	ŋ	g	ɪ	p	TlVC.CVC	+NPA	tlʊŋgɪp
tɹ	ʊ	ŋ	g	ɪ	p	TɹVC.CVC	+NPA	tɹʊŋgɪp
tl	ʊ	ŋ	g	ɪ	t	TlVC.CVC	+NPA	tlʊŋgɪt
tɹ	ʊ	ŋ	g	ɪ	t	TɹVC.CVC	+NPA	tɹʊŋgɪt
tl	ʊ	ŋ	g	ɪ	k	TlVC.CVC	+NPA	tlʊŋgɪk
tɹ	ʊ	ŋ	g	ɪ	k	TɹVC.CVC	+NPA	tɹʊŋgɪk
tl	ʊ	ŋ	g	ɪ	s	TlVC.CVC	+NPA	tlʊŋgɪs
tɹ	ʊ	ŋ	g	ɪ	s	TɹVC.CVC	+NPA	tɹʊŋgɪs
tl	ʊ	p	d	ɪ	ŋ	TlVC.CVC	-OVA	tlʊpdɪŋ
tɹ	ʊ	p	d	ɪ	ŋ	TɹVC.CVC	-OVA	tɹʊpdɪŋ
tl	ʊ	p	g	ɪ	m	TlVC.CVC	-OVA	tlʊpgɪm
tɹ	ʊ	p	g	ɪ	m	TɹVC.CVC	-OVA	tɹʊpgɪm
tl	ʊ	p	g	ɪ	n	TlVC.CVC	-OVA	tlʊpgɪn
tɹ	ʊ	p	g	ɪ	n	TɹVC.CVC	-OVA	tɹʊpgɪn
tl	ʊ	p	g	ɪ	ŋ	TlVC.CVC	-OVA	tlʊpgɪŋ
tɹ	ʊ	p	g	ɪ	ŋ	TɹVC.CVC	-OVA	tɹʊpgɪŋ
tl	ʊ	p	g	ɪ	t	TlVC.CVC	-OVA	tlʊpgɪt
tɹ	ʊ	p	g	ɪ	t	TɹVC.CVC	-OVA	tɹʊpgɪt
tl	ʊ	p	g	ɪ	k	TlVC.CVC	-OVA	tlʊpgɪk
tɹ	ʊ	p	g	ɪ	k	TɹVC.CVC	-OVA	tɹʊpgɪk
tl	ʊ	p	g	ɪ	s	TlVC.CVC	-OVA	tlʊpgɪs
tɹ	ʊ	p	g	ɪ	s	TɹVC.CVC	-OVA	tɹʊpgɪs
